0330,04.01.2013,10,18,21,38,44,04,Mapula/Suikerbossie,P9/PB10,
0331,08.01.2013,08,11,12,23,24,16,Khensani/Ndyebokazi,P4/PB8
0332,11.01.2013,01,04,14,20,33,04,Khensani/Ndyebokazi,P10/PB9,
0333,15.01.2013,12,17,22,36,37,02,Khensani/Ndyebokazi,P9/PB6
0334,18.01.2013,13,19,29,35,39,11,Mapula/Suikerbossie,P7/PB7
0335,22.01.2013,03,10,11,28,31,16,Suikerbossie/Mapula,P5/PB4
0336,25.01.2013,07,15,20,23,25,12,Khensani/Ndyebokazi,P4/PB6
0337,29.01.2013,09,21,29,37,38,14,Khensani/Ndyebokazi,P3/PB10,
0338,01.02.2013,23,27,32,43,44,20,Khensani/Ndyebokazi,P8/PB3
0339,05.02.2013,05,18,22,28,29,20,Suikerbossie/Mapula,P5/PB9
0340,08.02.2013,22,25,36,38,44,03,Suikerbossie/Mapula,P9/PB7
0341,12.02.2013,02,20,38,39,45,05,Suikerbossie/Mapula,P8/PB3
0342,15.02.2013,03,13,26,28,34,03,Suikerbossie/Mapula,P1/PB4
0343,19.02.2013,01,05,06,31,42,20,Khensani/Ndyebokazi,P6/PB2
0344,22.02.2013,04,16,28,32,42,19,Suikerbossie/Mapula,P10/PB1,
0345,26.02.2013,01,07,14,21,32,07,Suikerbossie/Mapula,P6/PB4
0346,01.03.2013,13,30,33,35,45,03,Suikerbossie/Mapula,P6/PB2
0347,05.03.2013,09,12,22,26,38,04,Khensani/Ndyebokazi,P3/PB10,
0348,08.03.2013,08,19,24,34,37,15,Suikerbossie/Mapula,P1/PB5
0349,12.03.2013,01,06,26,35,42,06,Suikerbossie/Mapula,P7/PB3
0350,15.03.2013,22,23,29,35,38,07,Suikerbossie/Mapula,P4/PB4
0351,19.03.2013,05,07,11,25,35,18,Suikerbossie/Mapula,P5/PB7
0352,22.03.2013,01,05,07,09,14,15,Khensani/Ndyebokazi,P4/PB5
0353,26.03.2013,01,18,31,37,40,13,Suikerbossie/Mapula,P1/PB3
0354,02.04.2013,04,06,08,11,13,13,Khensani/Ndyebokazi,P5/PB7
0355,05.04.2013,04,09,17,22,23,06,Suikerbossie/Mapula,P7/PB4
0356,09.04.2013,08,09,20,38,39,19,Suikerbossie/Mapula,P1/PB1
0357,12.04.2013,05,12,36,37,40,07,Khensani/Ndyebokazi,P3/PB8
0358,16.04.2013,08,12,29,32,44,19,Khensani/Ndyebokazi,P8/PB6
0359,19.04.2013,10,13,26,28,39,02,Khensani/Ndyebokazi,P4/PB4
0360,23.04.2013,08,12,15,21,26,17,Khensani/Ndyebokazi,P9/PB6
0361,26.04.2013,13,16,30,43,44,09,Khensani/Ndyebokazi,P10/PB9,
0362,30.04.2013,12,24,28,31,32,02,Khensani/Ndyebokazi,P8/PB10,
0363,03.05.2013,10,19,21,27,40,03,Khensani/Ndyebokazi,P10/PB9,
0364,07.05.2013,04,05,21,37,38,06,Suikerbossie/Mapula,P5/PB5
0365,10.05.2013,02,04,16,18,26,05,Suikerbossie/Mapula,P1/PB8
0366,14.05.2013,01,13,19,29,37,01,Suikerbossie/Mapula,P1/PB3
0367,17.05.2013,13,19,20,22,43,02,Suikerbossie/Mapula,P4/PB1
0368,21.05.2013,10,11,17,37,44,18,Suikerbossie/Mapula,P3/PB6
0369,24.05.2013,03,10,15,30,38,03,Suikerbossie/Mapula,P5/PB7
0370,28.05.2013,25,26,29,31,34,14,Suikerbossie/Mapula,P7/PB9
0371,31.05.2013,03,07,19,34,44,02,Suikerbossie/Mapula,P10/PB1,
0372,04.06.2013,17,25,28,34,40,12,Suikerbossie/Mapula,P8/PB9
0373,07.06.2013,14,15,19,35,38,04,Suikerbossie/Mapula,P3/PB3
0374,11.06.2013,06,17,22,34,36,20,Khensani/Ndyebokazi,P7/PB4
0375,14.06.2013,15,23,31,32,35,09,Suikerbossie/Mapula,P5/PB5
0376,18.06.2013,01,05,13,14,16,03,Khensani/Ndyebokazi,P10/PB10
0377,21.06.2013,07,26,35,36,42,18,Suikerbossie/Mapula,P4/PB1
0378,25.06.2013,02,06,18,30,34,12,Khensani/Ndyebokazi,P9/PB6
0379,28.06.2013,03,09,27,32,41,01,Khensani/Ndyebokazi,P10/PB7,
0380,02.07.2013,07,12,13,18,20,01,Suikerbossie/Mapula,P8/PB6
0381,05.07.2013,06,25,26,42,44,12,Khensani/Ndyebokazi,P9/PB8
0382,09.07.2013,01,06,26,30,37,10,Suikerbossie/Mapula,P3/PB1
0383,12.07.2013,07,15,30,33,43,12,Khensani/Ndyebokazi,P9/PB3
0384,16.07.2013,05,07,08,31,37,18,Khensani/Ndyebokazi,P4/PB1
0385,19.07.2013,06,12,28,33,42,16,Suikerbossie/Mapula,P1/PB3
0386,23.07.2013,06,08,12,19,36,06,Suikerbossie/Mapula,P5/PB4
0387,26.07.2013,01,05,08,21,30,16,Suikerbossie/Mapula,P8/PB5
0388,30.07.2013,03,04,05,20,44,09,Khensani/Ndyebokazi,P7/PB6
0389,02.08.2013,01,02,13,29,34,18,Khensani/Ndyebokazi,P8/PB2
0390,06.08.2013,10,12,25,37,41,03,Suikerbossie/Mapula,P5/PB6
0391,09.08.2013,10,22,23,31,45,16,Suikerbossie/Mapula,P10/PB8,
0392,13.08.2013,12,15,32,42,44,16,Suikerbossie/Mapula,P9/PB9
0393,16.08.2013,13,15,18,21,45,09,Suikerbossie/Mapula,P4/PB10,
0394,20.08.2013,10,18,35,41,43,16,Suikerbossie/Mapula,P1/PB8
0395,23.08.2013,03,10,22,25,27,03,Khensani/Ndyebokazi,P6/PB10,
0396,27.08.2013,04,23,24,35,43,20,Suikerbossie/Mapula,P4/PB2
0397,30.08.2013,09,13,17,38,41,01,Khensani/Ndyebokazi,P10/PB3,
0398,03.09.2013,17,28,32,33,36,14,Khensani/Ndyebokazi,P9/PB5
0399,06.09.2013,15,16,24,29,40,10,Khensani/Ndyebokazi,P1/PB10,
0400,10.09.2013,06,13,16,22,32,01,Suikerbossie/Mapula,P7/PB7
0401,13.09.2013,08,19,27,30,40,18,Suikerbossie/Mapula,P4/PB3
0402,17.09.2013,11,18,22,27,29,11,Suikerbossie/Mapula,P7/PB4
0403,20.09.2013,15,22,29,30,38,13,Suikerbossie/Mapula,P9/PB4
0404,24.09.2013,06,23,25,26,43,02,Khensani/Ndyebokazi,P10/PB2,
0405,27.09.2013,06,13,21,28,31,03,Khensani/Ndyebokazi,P6/PB4
0406,01.10.2013,01,19,24,35,37,07,Khensani/Ndyebokazi,P5/PB8
0407,04.10.2013,03,07,11,24,28,12,Suikerbossie/Mapula,P8/PB5
0408,08.10.2013,31,39,42,43,45,10,Suikerbossie/Mapula,P7/PB6
0409,11.10.2013,16,18,20,29,36,14,Khensani/Ndyebokazi,P5/PB9
0410,15.10.2013,27,32,35,41,45,05,Suikerbossie/Mapula,P9/PB7
0411,18.10.2013,01,17,19,20,34,01,Suikerbossie/Mapula,P6/PB2
0412,22.10.2013,09,15,19,24,30,20,Suikerbossie/Mapula,P1/PB7
0413,25.10.2013,08,24,27,28,35,12,Suikerbossie/Mapula,P9/PB3
0414,29.10.2013,06,16,35,36,43,18,Suikerbossie/Mapula,P8/PB8
0415,01.11.2013,06,15,16,37,44,06,Suikerbossie/Mapula,P10/PB7,
0416,05.11.2013,12,26,32,42,43,10,Khensani/Ndyebokazi,P8/PB10,
0417,08.11.2013,11,20,22,30,43,06,Suikerbossie/Mapula,P6/PB9
0418,12.11.2013,02,15,22,33,35,16,Khensani/Ndyebokazi,P4/PB5
0419,15.11.2013,03,31,35,37,45,04,Khensani/Ndyebokazi,P6/PB3
0420,19.11.2013,13,19,20,24,26,04,Khensani/Ndyebokazi,P1/PB4
0421,22.11.2013,11,15,16,20,31,09,Khensani/Ndyebokazi,P7/PB9
0422,26.11.2013,05,16,19,33,34,02,Suikerbossie/Mapula,P3/PB2
0423,29.11.2013,11,12,17,18,27,13,Suikerbossie/Mapula,P1/PB5
0424,03.12.2013,12,17,26,27,30,01,Khensani/Ndyebokazi,P5/PB6
0425,06.12.2013,13,15,21,28,31,19,Khensani/Ndyebokazi,P6/PB4
0426,10.12.2013,01,16,21,31,37,18,Khensani/Mapula,P4/PB7
0427,13.12.2013,01,11,18,30,41,15,Khensani/Ndyebokazi,P9/PB3
0428,17.12.2013,02,07,11,26,33,06,Suikerbossie/Mapula,P8/PB8
0429,20.12.2013,10,12,16,28,37,10,Suikerbossie/Mapula,P1/PB10,
0430,24.12.2013,01,16,23,41,44,09,Khensani/Ndyebokazi,P10/PB6,
0431,27.12.2013,04,16,19,34,39,16,Suikerbossie/Mapula,P7/PB8
0432,31.12.2013,06,14,20,31,34,12,Suikerbossie/Mapula,P3/PB9
0433,03.01.2014,10,11,19,23,28,03,Suikerbossie/Mapula,P4/PB7
0434,07.01.2014,28,37,39,43,44,18,Suikerbossie/Mapula,P6/PB5
0435,10.01.2014,04,07,24,36,39,07,Khensani/Ndyebokazi,P5/PB5
0436,14.01.2014,31,31,37,42,43,08,Suikerbossie/Mapula,P8/PB4
0437,17.01.2014,10,16,23,26,33,01,Suikerbossie/Mapula,P10/PB10
0438,21.01.2014,01,06,09,15,39,09,Suikerbossie/Mapula,P7/PB3
0439,24.01.2014,10,15,20,33,38,07,Suikerbossie/Mapula,P1/PB9
0440,28.01.2014,01,08,22,40,43,13,Suikerbossie/Mapula,P4/PB6
0441,31.01.2014,10,20,25,26,42,14,Khensani/Ndyebokazi,P9/PB3
0442,04.02.2014,04,20,21,29,40,10,Khensani/Ndyebokazi,P3/PB4
0443,07.02.2014,07,13,20,21,36,09,Suikerbossie/Mapula,P7/PB3
0444,11.02.2014,03,07,10,13,40,05,Khensani/Ndyebokazi,P1/PB7
0445,14.02.2014,06,09,18,21,24,08,Khensani/Ndyebokazi,P6/PB9
0446,18.02.2014,02,26,36,42,43,03,Suikerbossie/Mapula,P8/PB5
0447,21.02.2014,02,08,19,38,44,11,Khensani/Ndyebokazi,P10/PB10
0448,25.02.2014,04,07,12,27,44,17,Suikerbossie/Mapula,P7/PB4
0449,28.02.2014,11,14,32,42,45,18,Suikerbossie/Mapula,P9/PB6
0450,04.03.2014,02,07,26,28,30,04,Suikerbossie/Mapula,P6/PB9
0451,07.03.2014,16,18,22,37,38,03,Suikerbossie/Mapula,P5/PB7
0452,11.03.2014,09,19,21,25,37,16,Suikerbossie/Mapula,P10/PB9,
0453,14.03.2014,03,15,29,34,44,07,Suikerbossie/Mapula,P8/PB8
0454,18.03.2014,01,13,17,32,35,13,Khensani/Ndyebokazi,P3/PB10,
0455,21.03.2014,07,08,14,18,38,14,Khensani/Ndyebokazi,P9/PB7
0456,25.03.2014,02,17,19,29,34,03,Suikerbossie/Mapula,P4/PB8
0457,28.03.2014,02,03,07,35,41,16,Khensani/Ndyebokazi,P5/PB5
0458,01.04.2014,14,17,24,27,34,04,Khensani/Ndyebokazi,P4/PB7
0459,04.04.2014,03,16,22,24,44,15,Suikerbossie/Mapula,P6/PB6
0460,08.04.2014,01,02,10,33,45,18,Suikerbossie/Mapula,P6/PB10,
0461,11.04.2014,17,23,33,41,42,18,Khensani/Ndyebokazi,P1/PB2
0462,15.04.2014,02,06,10,11,37,14,Suikerbossie/Mapula,P3/PB7
0463,22.04.2014,03,22,28,30,42,11,Khensani/Ndyebokazi,P1/PB3
0464,25.04.2014,13,15,28,29,30,07,Suikerbossie/Mapula,P8/PB9
0465,29.04.2014,12,20,31,40,44,14,Suikerbossie/Mapula,P7/PB4
0466,02.05.2014,11,14,24,36,41,11,Suikerbossie/Mapula,P9/PB5
0467,06.05.2014,04,15,26,37,40,20,Suikerbossie/Mapula,P6/PB6
0468,09.05.2014,01,05,22,26,34,16,Suikerbossie/Mapula,P5/PB7
0469,13.05.2014,01,04,20,24,38,20,Suikerbossie/Mapula,P4/PB5
0470,16.05.2014,08,22,25,34,37,05,Khensani/Ndyebokazi,P3/PB8
0471,20.05.2014,03,08,21,35,45,07,Khensani/Mapula,P7/PB3
0472,23.05.2014,12,22,40,42,43,12,Suikerbossie/Mapula,P10/PB2,
0473,27.05.2014,04,11,24,26,31,10,Khensani/Ndyebokazi,P6/PB5
0474,30.05.2014,01,03,35,40,43,17,Khensani/Ndyebokazi,P8/PB6
0475,03.06.2014,23,28,30,41,43,12,Suikerbossie/Mapula,P5/PB5
0476,06.06.2014,04,10,16,29,42,11,Suikerbossie/Mapula,P10/PB8,
0477,10.06.2014,11,15,24,28,35,13,Khensani/Ndyebokazi,P4/PB4
0478,13.06.2014,12,18,21,27,34,10,Suikerbossie/Mapula,P6/PB3
0479,17.06.2014,02,03,07,19,25,11,Suikerbossie/Mapula,P3/PB4
0480,20.06.2014,25,27,36,37,39,04,Khensani/Ndyebokazi,P1/PB10,
0481,24.06.2014,04,05,06,12,30,16,Suikerbossie/Mapula,P6/PB2
0482,27.06.2014,11,12,14,30,32,02,Suikerbossie/Mapula,P9/PB4
0483,01.07.2014,01,10,19,21,31,11,Khensani/Ndyebokazi,P4/PB6
0484,04.07.2014,04,19,25,31,36,03,Khensani/Ndyebokazi,P5/PB2
0485,08.07.2014,12,19,27,37,43,09,Khensani/Ndyebokazi,P8/PB7
0486,11.07.2014,06,13,27,33,35,15,Khensani/Ndyebokazi,P7/PB10,
0487,15.07.2014,22,24,29,36,43,13,Suikerbossie/Mapula,P5/PB8
0488,18.07.2014,14,17,19,22,35,17,Suikerbossie/Mapula,P1/PB6
0489,22.07.2014,09,21,27,39,43,03,Suikerbossie/Mapula,P10/PB3,
0490,25.07.2014,09,13,28,40,45,12,Suikerbossie/Mapula,P9/PB7
0491,29.07.2014,01,09,23,29,42,13,Suikerbossie/Mapula,P7/PB9
0492,01.08.2014,07,14,15,35,39,04,Suikerbossie/Mapula,P3/PB10,
0493,05.08.2014,14,32,35,37,40,03,Suikerbossie/Mapula,P8/PB9
0494,08.08.2014,10,23,35,37,39,12,Khensani/Ndyebokazi,P1/PB8
0495,12.08.2014,10,17,26,29,31,04,Suikerbossie/Mapula,P4/PB4
0496,15.08.2014,19,31,40,41,43,13,Suikerbossie/Mapula,P9/PB2
0497,19.08.2014,06,18,22,26,35,05,Khensani/Ndyebokazi,P3/PB9
0498,22.08.2014,05,08,21,34,35,07,Khensani/Ndyebokazi,P4/PB3
0499,26.08.2014,04,12,28,29,36,03,Khensani/Ndyebokazi,P8/PB5
0500,29.08.2014,15,23,30,41,43,13,Khensani/Ndyebokazi,P10/PB6,
0501,02.09.2014,11,21,36,39,44,02,Suikerbossie/Mapula,P4/PB7
0502,05.09.2014,01,08,24,33,43,11,Khensani/Mapula,P1/PB2
0503,09.09.2014,02,04,18,19,29,06,Suikerbossie/Mapula,P7/PB6
0504,12.09.2014,03,21,26,27,36,18,Suikerbossie/Mapula,P8/PB4
0505,16.09.2014,07,12,28,43,44,08,Suikerbossie/Mapula,P7/PB5
0506,19.09.2014,09,13,25,28,34,03,Suikerbossie/Mapula,P6/PB10,
0507,23.09.2014,07,10,21,22,34,03,Khensani/Ndyebokazi,P7/PB7
0508,26.09.2014,01,03,06,34,37,01,Khensani/Ndyebokazi,P7/PB9
0509,30.09.2014,18,27,37,39,41,06,Khensani/Ndyebokazi,P6/PB2
0510,03.10.2014,20,34,38,42,43,13,Suikerbossie/Mapula,P9/PB9
0511,07.10.2014,06,11,20,36,45,12,Khensani/Ndyebokazi,P6/PB8
0512,10.10.2014,04,09,14,17,26,02,Suikerbossie/Mapula,P5/PB4
0513,14.10.2014,07,21,38,39,43,05,Khensani/Ndyebokazi,P9/PB8
0514,17.10.2014,06,17,22,27,35,07,Suikerbossie/Mapula,P1/PB6
0515,21.10.2014,26,28,30,31,32,18,Suikerbossie/Mapula,P10/PB5,
0516,24.10.2014,07,21,31,37,44,10,Suikerbossie/Mapula,P4/PB9
0517,28.10.2014,09,10,17,23,33,18,Khensani/Ndyebokazi,P1/PB10,
0518,31.10.2014,04,16,21,35,36,06,Suikerbossie/Mapula,P8/PB4
0519,04.11.2014,12,17,19,24,36,11,Suikerbossie/Mapula,P5/PB9
0520,07.11.2014,08,14,33,41,44,09,Suikerbossie/Mapula,P4/PB2
0521,11.11.2014,03,04,18,22,40,07,Khensani/Ndyebokazi,P10/PB10
0522,14.11.2014,03,14,27,29,45,19,Khensani/Ndyebokazi,P9/PB5
0523,18.11.2014,15,18,22,24,41,01,Suikerbossie/Mapula,P1/PB8
0524,21.11.2014,07,10,12,32,40,14,Suikerbossie/Mapula,P8/PB8
0525,25.11.2014,08,19,24,37,40,07,Suikerbossie/Mapula,P5/PB7
0526,28.11.2014,21,28,33,40,43,10,Suikerbossie/Mapula,P5/PB7
0527,02.12.2014,19,25,26,40,43,12,Suikerbossie/Mapula,P4/PB10,
0528,05.12.2014,14,20,26,28,39,12,Khensani/Ndyebokazi,P6/PB2
0529,09.12.2014,13,22,35,36,43,15,Khensani/Ndyebokazi,P4/PB2
0530,12.12.2014,26,33,34,36,38,02,Suikerbossie/Mapula,P9/PB10,
0531,16.12.2014,09,10,11,15,34,02,Khensani/Ndyebokazi,P10/PB2,
0532,19.12.2014,07,09,10,29,45,07,Khensani/Ndyebokazi,P6/PB8
0533,23.12.2014,02,25,31,32,36,03,Khensani/Ndyebokazi,P3/PB7
0534,26.12.2014,10,12,13,30,45,11,Khensani/Ndyebokazi,P5/PB5
0535,30.12.2014,08,15,25,31,40,13,Suikerbossie/Mapula,P4/PB6
0536,02.01.2015,01,14,21,41,43,16,Khensani/Ndyebokazi,P8/PB9
0537,06.01.2015,02,09,14,18,20,20,Suikerbossie/Mapula,P5/PB7
0538,09.01.2015,02,13,15,17,31,05,Khensani/Ndyebokazi,P7/PB8
0539,13.01.2015,03,09,15,18,35,17,Suikerbossie/Mapula,P4/PB9
0540,16.01.2015,05,07,14,29,42,04,Suikerbossie/Mapula,P1/PB5
0541,20.01.2015,03,04,23,31,35,05,Suikerbossie/Mapula,P4/PB2
0542,23.01.2015,01,08,11,29,34,13,Suikerbossie/Mapula,P1/PB8
0543,27.01.2015,12,26,28,31,35,13,Khensani/Ndyebokazi,P5/PB5
0544,30.01.2015,04,23,25,43,45,17,Suikerbossie/Mapula,P7/PB4
0545,03.02.2015,11,12,25,41,42,20,Khensani/Ndyebokazi,P8/PB7
0546,06.02.2015,17,23,36,38,42,02,Khensani/Ndyebokazi,P7/PB10,
0547,10.02.2015,10,20,27,31,33,06,Suikerbossie/Mapula,P8/PB5
0548,13.02.2015,06,11,20,27,37,20,Suikerbossie/Mapula,P6/PB2
0549,17.02.2015,01,05,09,18,40,17,Khensani/Ndyebokazi,P1/PB10,
0550,20.02.2015,02,11,12,19,40,12,Khensani/Ndyebokazi,P6/PB7
0551,24.02.2015,13,14,18,25,39,20,Suikerbossie/Mapula,P7/PB9
0552,27.02.2015,04,09,27,31,41,11,Suikerbossie/Mapula,P3/PB9
0553,03.03.2015,01,27,30,33,38,09,Suikerbossie/Mapula,P5/PB4
0554,06.03.2015,10,21,23,25,45,09,Suikerbossie/Mapula,P1/PB8
0555,10.03.2015,24,26,27,31,33,18,Suikerbossie/Mapula,P6/PB9
0556,13.03.2015,18,19,20,22,43,06,Khensani/Ndyebokazi,P4/PB10,
0557,00.00.0000,18,19,20,22,43,06,Khensani/Ndyebokazi,P4/PB10,
0558,17.03.2015,12,15,26,34,41,16,Suikerbossie/Mapula,P9/PB6
0559,24.03.2015,05,17,21,25,36,16,Khensani/Ndyebokazi,P6/PB7
0560,27.03.2015,08,23,33,35,40,17,Suikerbossie/Mapula,P1/PB4
0561,31.03.2015,05,06,20,26,27,15,Suikerbossie/Mapula,P3/PB7
0562,07.04.2015,05,16,22,24,40,07,Khensani/Ndyebokazi,P8/PB10,
0563,10.04.2015,12,13,17,22,28,18,Suikerbossie/Mapula,P10/PB2,
0564,14.04.2015,20,22,23,29,33,19,Khensani/Ndyebokazi,P10/PB7,
0565,17.04.2015,05,06,26,31,41,16,Khensani/Ndyebokazi,P4/PB8
0566,21.04.2015,07,09,22,28,35,15,Suikerbossie/Mapula,P7/PB7
0567,24.04.2015,04,13,20,31,38,01,Khensani/Ndyebokazi,P3/PB2
0568,28.04.2015,11,27,37,39,44,03,Khensani/Ndyebokazi,P4/PB8
0569,01.05.2015,04,08,20,35,45,16,Khensani/Ndyebokazi,P10/PB5,
0570,05.05.2015,04,08,18,22,38,15,Suikerbossie/Mapula,P5/PB8
0571,08.05.2015,02,22,37,38,43,15,Khensani/Ndyebokazi,P3/PB2
0572,12.05.2015,18,21,24,28,41,15,Suikerbossie/Mapula,P1/PB8
0573,15.05.2015,08,26,40,44,45,07,Suikerbossie/Mapula,P5/PB4
0574,19.05.2015,03,21,25,26,36,01,Suikerbossie/Mapula,P4/PB5
0575,22.05.2015,09,31,32,40,41,10,Suikerbossie/Mapula,P10/PB2,
0576,26.05.2015,12,13,20,31,36,19,Suikerbossie/Mapula,P3/PB4
0577,29.05.2015,04,12,17,25,29,05,Suikerbossie/Mapula,P4/PB5
0578,02.06.2015,06,08,11,19,22,17,IMAGINE/Unknown,Unk/PB3,
0579,05.06.2015,05,09,21,25,35,04,INSPIRE/Unknown,Unk/PB2,
0580,09.06.2015,02,08,16,18,30,12,IMAGINE/Unknown,Unk/PB3,
0581,12.06.2015,21,26,28,30,44,10,INSPIRE/Unknown,Unk/PB2,
0582,16.06.2015,10,13,15,22,30,01,WISH/UnknownUnk/PB3,
0583,19.06.2015,01,22,29,34,35,15,WISH/UnknownUnk/PB3,
0584,23.06.2015,04,11,19,24,42,06,Fire/UnknownUnk/PB3,
0585,26.06.2015,11,12,24,27,32,20,INSPIRE/Unknown,P2/Unknown
0586,30.06.2015,12,15,25,39,44,19,WISH/UnknownP3/Unknown
0587,03.07.2015,02,09,19,24,26,14,INSPIRE/Unknown,P2/Unk
0588,07.07.2015,11,16,20,22,38,05,IMAGINE/WISHP2/PB2
0589,10.07.2015,10,11,14,19,34,14,INSPIRE/DREAM,P3/PB3
0590,14.07.2015,08,12,15,25,36,10,IMAGINE/WISHP3/PB3
0591,17.07.2015,08,23,24,42,44,04,VISION/JOYL3/L2,
0592,21.07.2015,04,18,19,21,29,17,IMAGINE/WISHP3/PB3
0593,24.07.2015,12,34,35,38,39,03,IMAGINE/WISHP3/PB3
0594,28.07.2015,06,21,23,36,43,18,WISH/INSPIREP3/PB3
0595,31.07.2015,04,09,28,35,38,14,WISH/ImagineP2/PB2
0596,04.08.2015,04,07,08,26,36,13,IMAGINE/DREAM,P2/PB2
0597,07.08.2015,09,10,19,28,45,12,IMAGINE/WISHP2/PB2
0598,11.08.2015,11,14,20,24,44,16,WISH/INSPIREP2/PB2
0599,14.08.2015,02,17,26,32,43,11,DELIGHT/WISHP2/PB2
0600,18.08.2015,06,20,30,40,43,13,DREAM/INSPIRE,P4/PB4
0601,21.08.2015,08,14,23,26,45,01,DELIGHT/WISHP5/PB5
0602,25.08.2015,02,11,19,20,31,10,WISH/DREAMP4/PB4
0603,28.08.2015,10,16,18,20,31,17,DELIGHT/INSPIRE,P5/PB5
0604,01.09.2015,23,30,31,44,45,07,WISH/DREAMP2/PB2
0605,04.09.2015,01,25,29,43,44,13,WISH/DelightP2/PB2
0606,08.09.2015,01,12,13,14,23,20,DELIGHT/DREAM,P4/PB4
0607,11.09.2015,02,06,22,23,41,09,INSPIRE/WISHP5/PB5
0608,15.09.2015,05,19,21,42,43,17,INSPIRE/DREAM,P2/PB2
0609,18.09.2015,05,17,25,40,45,06,WISH/INSPIREP5/PB5
0610,22.09.2015,02,21,22,25,31,19,INSPIRE/Delight,P3/PB3
0611,25.09.2015,14,20,21,26,32,12,DELIGHT/DREAM,P4/PB4
0612,29.09.2015,10,11,12,24,35,19,DREAM/WISHP5/PB5
0613,02.10.2015,06,09,14,32,43,01,WISH/INSPIREP5/PB5
0614,06.10.2015,24,35,38,42,44,09,INSPIRE/DREAM,P2/PB2
0615,09.10.2015,14,17,32,41,43,05,WISH/DREAMP3/PB3
0616,13.10.2015,07,11,14,23,34,03,INSPIRE/WISHP3/PB3
0617,16.10.2015,28,34,41,42,45,08,INSPIRE/WISHP2/PB2
0618,20.10.2015,13,14,17,35,44,06,DREAM/WISHP4/PB4
0619,23.10.2015,01,05,27,33,37,10,DREAM/WISHP2/PB2
0620,27.10.2015,05,13,18,27,41,03,DREAM/WISHP5/PB5
0621,30.10.2015,03,06,18,40,44,12,DELIGHT/WISHP3/PB3
0622,03.11.2015,01,07,10,37,45,03,DELIGHT/INSPIRE,P2/PB2
0623,06.11.2015,19,24,30,40,42,10,INSPIRE/WISHP3/PB3
0624,10.11.2015,06,21,22,28,43,02,DREAM/WISHP3/PB3
0625,13.11.2015,02,11,16,31,45,20,INSPIRE/Delight,P4/PB4
0626,17.11.2015,17,29,35,38,40,13,DELIGHT/WISHP3/PB3
0627,20.11.2015,10,16,29,37,41,07,INSPIRE/WISHP4/PB4
0628,24.11.2015,30,33,34,44,45,08,WISH/INSPIREP4/PB4
0629,27.11.2015,01,19,28,42,44,18,DELIGHT/WISHP5/PB5
0630,01.12.2015,04,10,18,23,34,01,DELIGHT/INSPIRE,P6/PB10,
0631,04.12.2015,07,18,34,35,41,01,INSPIRE/Delight,P3/PB3
0632,08.12.2015,07,10,12,24,26,07,Believe/DREAM,P6/PB8
0633,11.12.2015,01,03,05,11,38,13,DREAM/BELIEVE,P6/PB16,
0634,15.12.2015,04,11,18,20,42,12,Desire/DelightP5/PB5
0635,18.12.2015,03,35,40,43,45,05,DELIGHT/DREAM,P9/PB8
0636,22.12.2015,03,08,16,38,43,09,Believe/Delight,P5/PB5
0637,29.12.2015,05,07,14,25,30,03,DREAM/Delight,P2/PB2
0638,01.01.2016,13,17,24,34,40,18,DELIGHT/DREAM,P2/PB2
0639,05.01.2016,24,29,38,39,45,18,Desire/INSPIREP2/PB2
0640,08.01.2016,15,17,38,39,43,11,WISH/DelightP7/PB10,
0641,12.01.2016,10,16,27,29,36,13,DREAM/DESIREP10/PB17
0642,15.01.2016,04,09,19,31,32,01,WISH/BELIEVEP6/PB8
0643,19.01.2016,01,04,09,35,39,05,DREAM/WISHP6/PB16,
0644,22.01.2016,01,05,15,23,43,11,DELIGHT/WISHP10/PB18
0645,26.01.2016,03,12,16,27,37,12,DELIGHT/DESIREP7/PB8
0646,29.01.2016,05,14,20,24,28,05,Believe/WISHP7/PB7
0647,02.02.2016,07,08,32,35,44,09,Believe/Delight,P10/PB7,
0648,05.02.2016,06,15,16,31,40,09,Desire/INSPIREP11/PB18
0649,09.02.2016,14,21,41,42,43,04,INSPIRE/WISHP6/PB7
0650,12.02.2016,09,32,40,42,44,19,INSPIRE/BELIEVE,P6/PB21,
0651,16.02.2016,05,09,11,14,42,07,WISH/DREAMP6/PB18,
0652,19.02.2016,12,14,15,23,41,18,WISH/DREAMP11/PB16
0653,23.02.2016,03,15,16,23,24,03,DREAM/DESIREP9/PB8
0654,26.02.2016,05,12,35,36,38,17,WISH/DelightP9/PB6
0655,01.03.2016,04,08,15,17,27,01,INSPIRE/DREAM,P11/PB8,
0656,04.03.2016,01,06,30,40,43,06,INSPIRE/WISHP2/PB2
0657,08.03.2016,02,06,15,26,39,12,DELIGHT/DREAM,P10/PB6,
0658,11.03.2016,01,02,03,13,34,11,WISH/DESIRE,P9/PB8
0659,15.03.2016,04,07,32,41,44,11,INSPIRE/WISHP11/PB21
0660,18.03.2016,14,17,26,32,33,14,DELIGHT/WISHP6/PB7
0661,22.03.2016,11,13,23,42,43,04,INSPIRE/Delight,P2/PB2
0662,25.03.2016,01,07,12,21,33,02,DREAM/BELIEVE,P10/PB14
0663,29.03.2016,04,28,37,40,45,14,DREAM/BELIEVE,P6/PB21,
0664,01.04.2016,11,15,31,37,43,11,INSPIRE/DREAM,P9/PB6
